@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Hessian_largest_1.0_true numeric
@attribute Hessian_middle_1.0_true numeric
@attribute Hessian_smallest_1.0_true numeric
@attribute Derivatives_1_1_1_1.0 numeric
@attribute Derivatives_2_2_2_1.0 numeric
@attribute Derivatives_3_3_3_1.0 numeric
@attribute Derivatives_4_4_4_1.0 numeric
@attribute Derivatives_5_5_5_1.0 numeric
@attribute Laplacian_1.0 numeric
@attribute Edges_1.0 numeric
@attribute Structure_largest_1.0_1.0 numeric
@attribute Structure_smallest_1.0_1.0 numeric
@attribute Structure_largest_1.0_3.0 numeric
@attribute Structure_smallest_1.0_3.0 numeric
@attribute Minimum_1.0 numeric
@attribute Maximum_1.0 numeric
@attribute Mean_1.0 numeric
@attribute Median_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Hessian_largest_2.0_true numeric
@attribute Hessian_middle_2.0_true numeric
@attribute Hessian_smallest_2.0_true numeric
@attribute Derivatives_1_1_1_2.0 numeric
@attribute Derivatives_2_2_2_2.0 numeric
@attribute Derivatives_3_3_3_2.0 numeric
@attribute Derivatives_4_4_4_2.0 numeric
@attribute Derivatives_5_5_5_2.0 numeric
@attribute Laplacian_2.0 numeric
@attribute Edges_2.0 numeric
@attribute Structure_largest_2.0_1.0 numeric
@attribute Structure_smallest_2.0_1.0 numeric
@attribute Structure_largest_2.0_3.0 numeric
@attribute Structure_smallest_2.0_3.0 numeric
@attribute Minimum_2.0 numeric
@attribute Maximum_2.0 numeric
@attribute Mean_2.0 numeric
@attribute Median_2.0 numeric
@attribute Variance_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Hessian_largest_4.0_true numeric
@attribute Hessian_middle_4.0_true numeric
@attribute Hessian_smallest_4.0_true numeric
@attribute Derivatives_1_1_1_4.0 numeric
@attribute Derivatives_2_2_2_4.0 numeric
@attribute Derivatives_3_3_3_4.0 numeric
@attribute Derivatives_4_4_4_4.0 numeric
@attribute Derivatives_5_5_5_4.0 numeric
@attribute Laplacian_4.0 numeric
@attribute Edges_4.0 numeric
@attribute Structure_largest_4.0_1.0 numeric
@attribute Structure_smallest_4.0_1.0 numeric
@attribute Structure_largest_4.0_3.0 numeric
@attribute Structure_smallest_4.0_3.0 numeric
@attribute Minimum_4.0 numeric
@attribute Maximum_4.0 numeric
@attribute Mean_4.0 numeric
@attribute Median_4.0 numeric
@attribute Variance_4.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Difference_of_Gaussian_1.0_8.0 numeric
@attribute Difference_of_Gaussian_2.0_8.0 numeric
@attribute Difference_of_Gaussian_4.0_8.0 numeric
@attribute Hessian_largest_8.0_true numeric
@attribute Hessian_middle_8.0_true numeric
@attribute Hessian_smallest_8.0_true numeric
@attribute Derivatives_1_1_1_8.0 numeric
@attribute Derivatives_2_2_2_8.0 numeric
@attribute Derivatives_3_3_3_8.0 numeric
@attribute Derivatives_4_4_4_8.0 numeric
@attribute Derivatives_5_5_5_8.0 numeric
@attribute Laplacian_8.0 numeric
@attribute Edges_8.0 numeric
@attribute Structure_largest_8.0_1.0 numeric
@attribute Structure_smallest_8.0_1.0 numeric
@attribute Structure_largest_8.0_3.0 numeric
@attribute Structure_smallest_8.0_3.0 numeric
@attribute Minimum_8.0 numeric
@attribute Maximum_8.0 numeric
@attribute Mean_8.0 numeric
@attribute Median_8.0 numeric
@attribute Variance_8.0 numeric
@attribute class {spots,'not spots'}

@data
3,4.060549,2.015725,1.364413,0.265173,0.512441,-0.028167,0.518249,-4.254746,14.993505,0.38614,2.229534,6.801018,1.578444,4.868448,4.293329,1,6,4,5,4,4.156747,0.096198,0.678524,0.478844,0.366655,0.130511,-0.002985,-0.001978,0.001157,0.000165,-0.166974,1.459892,1.880836,0.200253,0.645309,0.538951,0,13,3.909091,3,9.835227,3.040449,-1.0201,-1.116298,0.081423,0.07605,0.025075,0.00483,-0.000051,-0.000009,0,0,-0.132398,0.370491,0.117298,0.005748,0.048788,0.021219,0,62,4.478599,2,56.500515,2.006145,-2.054404,-2.150602,-1.034304,0.006602,0.00577,0.002758,0.000001,-0,-0,0,0,-0.01513,0.04724,0.00214,0.000036,0.001602,0.000216,0,90,3.052157,2,46.261986,spots
6,3.551087,1.163744,1.134834,0.584379,0.652322,0.220625,-0.543175,-1.584835,-0.702415,-0.555469,1.366562,3.523174,0.887901,4.056931,3.459108,2,6,3.714286,3,2.904762,3.515738,-0.035349,0.617373,0.376251,0.274374,0.145392,-0.000689,-0.004409,-0.001043,0.001559,-0.033252,1.14731,1.328666,0.128188,0.588536,0.421081,0,12,3.69697,3,6.342803,2.85341,-0.697677,-0.662328,0.071661,0.066919,0.036936,0.005981,-0.000046,-0.000012,0,0,-0.101643,0.356937,0.110571,0.004549,0.047792,0.01857,0,62,3.696498,2,38.266903,1.98114,-1.569947,-1.534598,-0.87227,0.006411,0.005656,0.001974,0.000018,-0,-0,0,0,-0.014042,0.047968,0.002204,0.000033,0.001639,0.0002,0,90,2.910384,2,42.334946,spots
4,6.850827,5.865762,2.030988,1.279457,-0.735882,-0.268922,0.517736,16.290943,-18.491472,2.555317,5.606543,31.345694,6.029737,9.090091,7.976999,3,8,4.857143,4,2.809524,6.559258,-0.291569,0.873818,0.727833,0.70194,-0.089948,0.007795,0.000075,-0.001736,0.00239,-0.899711,2.601129,4.548541,0.582226,1.12123,0.905871,1,28,6.515152,5,37.445076,3.57949,-3.271337,-2.979767,0.107916,0.101674,0.024285,-0.001949,-0.000097,0.000005,0,-0,-0.233875,0.399312,0.13255,0.009609,0.05513,0.027631,0,88,7.287938,3,162.674576,2.063631,-4.787196,-4.495626,-1.515859,0.006835,0.005742,0.005151,-0.000044,-0.000001,0,0,-0,-0.017729,0.045229,0.001981,0.000039,0.001571,0.000227,0,90,3.291607,2,50.199081,spots
4,5.272465,4.771817,1.509454,0.89335,-1.774473,-0.151706,-0.773458,-6.467037,81.651466,2.369012,3.772507,23.169727,3.882499,7.982417,7.232054,3,6,4.571429,4,1.285714,5.682261,0.409795,0.811418,0.739764,0.610805,-0.165513,0.001817,0.008639,-0.000914,-0.002375,-0.539151,2.310004,3.871601,0.443497,1.01061,0.824835,1,28,4.848485,4,23.945076,3.410005,-1.862461,-2.272256,0.100621,0.093856,0.007787,-0.003024,-0.000092,0.000009,0,-0,-0.202264,0.404954,0.136733,0.008475,0.055403,0.025927,0,88,6.420233,3,139.885208,2.040088,-3.232377,-3.642172,-1.369916,0.006756,0.00571,0.004342,-0.000048,-0.000001,0,0,-0,-0.016808,0.047131,0.002144,0.000037,0.001666,0.000213,0,90,3.240398,2,49.97871,spots
5,3.597655,2.484915,0.736629,0.339079,-0.941987,0.080936,-1.068206,0.292347,-12.578524,1.409208,1.831457,11.699883,1.602866,6.462156,6.010236,1,5,3.142857,3,2.476191,4.455145,0.85749,0.865937,0.531058,0.420679,-0.172064,-0.003857,0.009287,0.000296,-0.003222,-0.085801,1.817,2.820313,0.260407,0.886465,0.686088,1,9,3.30303,3,4.405303,3.166101,-0.431555,-1.289044,0.08819,0.08147,0.013839,-0.003657,-0.000072,0.00001,0,-0,-0.155821,0.403285,0.136956,0.006688,0.05518,0.022958,0,72,5.116732,2,95.962883,2.011494,-1.586162,-2.443651,-1.154607,0.006627,0.005533,0.003393,-0.000052,-0.000001,0,0,-0,-0.015553,0.048784,0.002289,0.000034,0.001747,0.000196,0,90,3.176387,2,49.599804,spots
10,10.659019,5.973625,3.917686,2.726207,1.235169,0.908311,-2.98422,4.491673,38.450287,-0.670267,8.549166,40.838074,10.678433,10.170774,9.049755,2,28,9.714286,8,72.238098,7.945385,-2.713635,1.094671,0.938412,0.406542,0.016682,0.017952,-0.006033,-0.005681,0.00533,-1.626541,2.847156,5.01969,0.816001,1.201845,1.017979,2,62,11.575758,6,200.939392,3.79145,-6.86757,-4.153934,0.116317,0.113411,0.045564,-0.000149,-0.000118,-0,-0,0,-0.275291,0.374655,0.117201,0.010997,0.052155,0.03009,0,88,8.307393,4,177.74498,2.092599,-8.566421,-5.852786,-1.698851,0.006844,0.006319,0.005718,-0.00004,-0.000001,0,0,-0,-0.018881,0.04194,0.001714,0.000043,0.001406,0.000249,0,90,3.338075,2,50.303581,spots
8,10.960496,6.319646,4.351238,3.141151,-0.35041,1.6264,1.419006,-6.797145,-18.331068,-1.172743,8.856808,40.66468,11.418403,9.786057,8.838671,3,28,9.857142,8,71.476189,7.795916,-3.16458,1.098511,0.990972,0.406003,-0.038279,0.008452,-0.000575,-0.00576,0.002914,-1.683479,2.743732,4.661842,0.803151,1.120898,0.987422,2,72,12.393939,6,273.621216,3.716205,-7.24429,-4.079711,0.115024,0.112206,0.037512,-0.000562,-0.000134,0.000002,0,-0,-0.264742,0.379696,0.120399,0.010758,0.052313,0.029239,0,88,8.011673,3,172.097519,2.074993,-8.885503,-5.720922,-1.641212,0.006797,0.006375,0.005169,-0.000038,-0.000001,0,0,-0,-0.018341,0.043834,0.001866,0.000041,0.0015,0.000239,0,90,3.31247,2,50.198807,spots
6,8.114266,6.399433,3.006021,2.052615,-1.728842,0.083757,4.146502,1.921121,-56.691723,1.340796,6.458631,32.039135,7.603221,8.587,8.010287,3,11,6.714286,6,7.904762,6.725287,-1.388979,0.943236,0.827021,0.610661,-0.0768,-0.003357,0.006023,-0.001071,-0.003515,-1.159597,2.513566,4.159775,0.628071,0.993724,0.91447,1,62,8.575758,5,126.251892,3.537428,-4.576838,-3.18786,0.107931,0.102505,0.019575,-0.000891,-0.000126,0.000003,0,-0,-0.230011,0.39268,0.128536,0.009619,0.05306,0.027897,0,88,7.151751,3,161.152664,2.051662,-6.062604,-4.673625,-1.485765,0.006744,0.00627,0.004398,-0.000037,-0.000001,0,0,-0,-0.017412,0.045803,0.002028,0.000038,0.001594,0.000225,0,90,3.26221,2,49.962997,spots
3,4.85181,3.843433,1.208561,0.639102,-1.171135,-0.681564,-0.5312,-2.624661,19.153086,1.995771,3.257583,17.905581,3.164728,6.860775,6.749124,1,7,4.142857,5,4.809524,5.187751,0.335941,0.79589,0.673683,0.559091,-0.083225,-0.010038,0.007342,0.003164,-0.004835,-0.436885,2.069931,3.252202,0.368555,0.884545,0.76074,0,13,4.363636,4,10.051136,3.279302,-1.572507,-1.908448,0.094707,0.088362,0.004234,-0.001087,-0.000097,0.000004,0,-0,-0.178836,0.399334,0.133664,0.007606,0.05364,0.024775,0,72,5.774319,2,111.45668,2.023175,-2.828635,-3.164576,-1.256128,0.006663,0.006005,0.003471,-0.000035,-0.000001,0,0,-0,-0.016138,0.047566,0.002179,0.000035,0.001676,0.000206,0,90,3.194405,2,49.587425,spots
5,2.952488,1.387381,0.321323,0.115604,-0.207218,-0.509643,-2.190169,7.309458,47.950794,0.950455,1.383663,6.429763,0.826813,5.280423,4.984415,0,5,2.285714,2,3.238095,3.73056,0.778072,0.777078,0.396833,0.310715,-0.064159,-0.009773,0.003379,0.003507,-0.000635,0.069529,1.461078,2.032708,0.163308,0.766622,0.569088,0,9,2.818182,2,4.965909,2.975545,0.023057,-0.755015,0.078376,0.071878,0.028652,-0.001134,-0.000055,0.000004,0,-0,-0.121603,0.388289,0.128622,0.005402,0.052836,0.020604,0,72,4.093385,2,66.092804,1.990446,-0.962042,-1.740113,-0.985098,0.00652,0.005637,0.002428,-0.000034,-0,0,0,-0,-0.014586,0.04887,0.002294,0.000031,0.001734,0.000185,0,90,3.067331,2,47.501156,spots
