@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Hessian_largest_1.0_true numeric
@attribute Hessian_middle_1.0_true numeric
@attribute Hessian_smallest_1.0_true numeric
@attribute Derivatives_1_1_1_1.0 numeric
@attribute Derivatives_2_2_2_1.0 numeric
@attribute Derivatives_3_3_3_1.0 numeric
@attribute Derivatives_4_4_4_1.0 numeric
@attribute Derivatives_5_5_5_1.0 numeric
@attribute Laplacian_1.0 numeric
@attribute Edges_1.0 numeric
@attribute Structure_largest_1.0_1.0 numeric
@attribute Structure_smallest_1.0_1.0 numeric
@attribute Structure_largest_1.0_3.0 numeric
@attribute Structure_smallest_1.0_3.0 numeric
@attribute Minimum_1.0 numeric
@attribute Maximum_1.0 numeric
@attribute Mean_1.0 numeric
@attribute Median_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Hessian_largest_2.0_true numeric
@attribute Hessian_middle_2.0_true numeric
@attribute Hessian_smallest_2.0_true numeric
@attribute Derivatives_1_1_1_2.0 numeric
@attribute Derivatives_2_2_2_2.0 numeric
@attribute Derivatives_3_3_3_2.0 numeric
@attribute Derivatives_4_4_4_2.0 numeric
@attribute Derivatives_5_5_5_2.0 numeric
@attribute Laplacian_2.0 numeric
@attribute Edges_2.0 numeric
@attribute Structure_largest_2.0_1.0 numeric
@attribute Structure_smallest_2.0_1.0 numeric
@attribute Structure_largest_2.0_3.0 numeric
@attribute Structure_smallest_2.0_3.0 numeric
@attribute Minimum_2.0 numeric
@attribute Maximum_2.0 numeric
@attribute Mean_2.0 numeric
@attribute Median_2.0 numeric
@attribute Variance_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Hessian_largest_4.0_true numeric
@attribute Hessian_middle_4.0_true numeric
@attribute Hessian_smallest_4.0_true numeric
@attribute Derivatives_1_1_1_4.0 numeric
@attribute Derivatives_2_2_2_4.0 numeric
@attribute Derivatives_3_3_3_4.0 numeric
@attribute Derivatives_4_4_4_4.0 numeric
@attribute Derivatives_5_5_5_4.0 numeric
@attribute Laplacian_4.0 numeric
@attribute Edges_4.0 numeric
@attribute Structure_largest_4.0_1.0 numeric
@attribute Structure_smallest_4.0_1.0 numeric
@attribute Structure_largest_4.0_3.0 numeric
@attribute Structure_smallest_4.0_3.0 numeric
@attribute Minimum_4.0 numeric
@attribute Maximum_4.0 numeric
@attribute Mean_4.0 numeric
@attribute Median_4.0 numeric
@attribute Variance_4.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Difference_of_Gaussian_1.0_8.0 numeric
@attribute Difference_of_Gaussian_2.0_8.0 numeric
@attribute Difference_of_Gaussian_4.0_8.0 numeric
@attribute Hessian_largest_8.0_true numeric
@attribute Hessian_middle_8.0_true numeric
@attribute Hessian_smallest_8.0_true numeric
@attribute Derivatives_1_1_1_8.0 numeric
@attribute Derivatives_2_2_2_8.0 numeric
@attribute Derivatives_3_3_3_8.0 numeric
@attribute Derivatives_4_4_4_8.0 numeric
@attribute Derivatives_5_5_5_8.0 numeric
@attribute Laplacian_8.0 numeric
@attribute Edges_8.0 numeric
@attribute Structure_largest_8.0_1.0 numeric
@attribute Structure_smallest_8.0_1.0 numeric
@attribute Structure_largest_8.0_3.0 numeric
@attribute Structure_smallest_8.0_3.0 numeric
@attribute Minimum_8.0 numeric
@attribute Maximum_8.0 numeric
@attribute Mean_8.0 numeric
@attribute Median_8.0 numeric
@attribute Variance_8.0 numeric
@attribute class {Spot,NotSpot}

@data
12,6.144182,1.891971,1.249502,0.192074,0.158076,-0.392211,-0.891413,8.930649,53.604061,-3.333547,2.46785,2.928264,0.691751,1.131526,0.342484,2,14,7.142857,6,18.809525,3.725153,-2.419029,0.479576,0.288838,0.118172,0.009414,-0.002351,-0.00074,0.00057,0.000817,-0.886587,0.597784,0.27425,0.103677,0.162541,0.073486,1,19,6.333333,5,19.729166,1.969053,-4.175129,-1.7561,0.045403,0.040771,0.025156,0.000302,-0.000042,-0,0,0,-0.11133,0.099445,0.009029,0.001658,0.005887,0.004853,0,19,3.743191,3,11.511916,1.186156,-4.958026,-2.538997,-0.782897,0.005249,0.003519,0.002955,0.00001,-0,-0,0,0,-0.011723,0.017394,0.000289,0.000011,0.000206,0.000065,0,19,1.679439,1,5.155284,Spot
2,4.956385,1.231596,0.660691,0.483292,0.320234,0.09025,-0.055973,-0.533425,-48.987358,-1.408996,2.513543,2.536529,0.596873,0.932052,0.287286,1,12,4.857143,3,18.809525,3.258985,-1.697401,0.402122,0.255337,0.051057,0.012199,-0.002501,-0.001181,0.000894,0.001372,-0.708517,0.638796,0.273527,0.093806,0.136429,0.062323,1,19,5.393939,4,18.496212,1.860917,-3.095468,-1.398067,0.041624,0.037605,0.014647,0.000393,-0.000026,-0,0,0,-0.093875,0.117476,0.012022,0.001401,0.006388,0.004314,0,19,3.264591,2,9.781281,1.176109,-3.780276,-2.082876,-0.684808,0.005233,0.003357,0.002512,0.000013,-0,-0,0,0,-0.011102,0.018464,0.000324,0.00001,0.000229,0.000059,0,19,1.64598,1,5.093824,Spot
6,7.270124,2.6837,0.747262,0.447092,-0.158133,0.366783,-0.789742,-13.145814,29.56284,-2.983869,2.119246,4.235056,0.464258,1.498709,0.412267,2,16,9.142858,10,20.809525,4.400567,-2.869557,0.642506,0.362581,0.191813,-0.00127,-0.002284,0.000979,-0.000734,-0.00094,-1.1969,0.398795,0.30916,0.083287,0.202502,0.087462,1,16,7.606061,7,18.558712,2.083529,-5.186596,-2.317038,0.048923,0.045351,0.038031,0.000021,-0.000065,0,0,-0,-0.132305,0.058283,0.004465,0.001837,0.005643,0.004995,0,19,4.521401,4,15.469267,1.192303,-6.077822,-3.208264,-0.891226,0.005224,0.003713,0.003474,0.000003,-0,0,0,-0,-0.012411,0.016688,0.000268,0.000013,0.000199,0.000075,0,19,1.706962,1,5.157603,Spot
7,6.727033,1.853351,0.667634,0.437867,-0.106417,0.476001,-0.189393,7.831967,1.120644,-1.623584,1.916947,3.569487,0.44177,1.457082,0.413502,3,10,6.428571,6,4.952381,4.371514,-2.355519,0.609055,0.358959,0.164799,0.002225,-0.000617,0.000458,-0.001214,-0.000504,-1.132812,0.436771,0.310357,0.083262,0.200615,0.088579,1,16,7.151515,6,15.820076,2.094351,-4.632682,-2.277163,0.048323,0.044612,0.040737,0.00005,-0.000063,-0,0,0,-0.133672,0.054436,0.004358,0.001818,0.005866,0.004909,0,19,4.568093,4,15.199447,1.193251,-5.533782,-3.178263,-0.9011,0.005223,0.003719,0.003489,0.000003,-0,0,0,-0,-0.012431,0.016551,0.000264,0.000013,0.000194,0.000074,0,19,1.694549,1,5.157189,Spot
8,6.671642,1.732657,1.105544,0.20192,-0.084429,-0.077425,1.488046,0.049758,-24.178839,-2.636281,2.343977,3.422252,0.575112,1.338604,0.391962,1,16,7.714286,7,22.571428,4.171412,-2.50023,0.554228,0.340825,0.156567,0.005274,-0.001402,-0.000403,-0.000178,0.000054,-1.05162,0.513002,0.298871,0.079019,0.187917,0.084471,1,19,6.909091,6,19.210228,2.059335,-4.612308,-2.112077,0.046694,0.044419,0.036203,0.000061,-0.000056,-0,0,0,-0.127317,0.073438,0.005965,0.001719,0.006029,0.004823,0,19,4.276265,3,13.669474,1.190353,-5.481289,-2.981059,-0.868982,0.005243,0.003583,0.003392,0.000004,-0,0,0,-0,-0.012218,0.016996,0.000277,0.000012,0.000204,0.000068,0,19,1.680518,1,5.147336,Spot
6,6.265762,1.386499,1.083859,0.772194,-0.019348,-0.256295,0.326274,-5.644944,-16.748615,-3.242552,2.836501,3.349014,0.678088,1.163704,0.351091,3,19,8.142858,6,31.809525,3.810728,-2.455034,0.486493,0.302415,0.132922,0.004882,-0.002563,-0.000555,0.000922,0.000409,-0.921831,0.596295,0.286903,0.091783,0.166485,0.076052,0,19,6.242424,5,24.001894,1.982238,-4.283524,-1.82849,0.04412,0.042758,0.02731,0.000053,-0.000042,-0,0,0,-0.114187,0.098191,0.008982,0.001547,0.006308,0.004603,0,19,3.910506,3,11.277116,1.183594,-5.082168,-2.627134,-0.798644,0.005257,0.003438,0.003086,0.000004,-0,0,0,-0,-0.011781,0.017881,0.000306,0.000011,0.000223,0.000061,0,19,1.673502,1,5.156301,Spot
4,4.944763,1.149707,0.654865,0.454106,0.041446,-0.29011,-1.811155,7.757898,55.920296,-1.350466,2.725224,2.809149,0.668461,0.957358,0.297509,1,11,4.285714,4,11.571428,3.313024,-1.631738,0.41085,0.24739,0.061515,0.00127,-0.001872,0.000053,0.000775,0.000368,-0.719756,0.649942,0.284131,0.094789,0.139578,0.065686,1,19,5.393939,3,22.496212,1.871205,-3.073558,-1.441819,0.041081,0.038682,0.016375,0.000031,-0.000026,-0,0,0,-0.096139,0.118111,0.012231,0.001359,0.006726,0.004178,0,19,3.420233,3,10.002401,1.173345,-3.771417,-2.139679,-0.69786,0.005241,0.003283,0.00262,0.000004,-0,0,0,-0,-0.011143,0.018972,0.000343,0.00001,0.000246,0.000057,0,19,1.643281,1,5.104324,Spot
10,6.769051,2.473615,0.848635,0.004854,0.175231,-0.074957,-0.515026,-11.951539,15.852384,-3.327104,1.466345,3.020489,0.785845,1.382017,0.407417,6,16,9.571428,10,12.952381,4.171824,-2.597227,0.587042,0.296727,0.166124,0.007279,-0.002239,-0.0011,0.000008,0.001341,-1.049893,0.552014,0.3111,0.126677,0.192302,0.090283,1,16,6.69697,6,13.655303,2.059029,-4.710022,-2.112795,0.046546,0.041662,0.039175,0.000071,-0.000057,-0,0,0,-0.127383,0.076467,0.006494,0.001719,0.006408,0.004584,0,19,4.29572,3,14.959084,1.187161,-5.58189,-2.984663,-0.871868,0.005234,0.003657,0.003386,0.000002,-0,0,0,-0,-0.012278,0.017489,0.000295,0.000013,0.00022,0.000073,0,19,1.690232,1,5.149132,Spot
11,6.285296,2.224999,0.875851,0.389328,0.300945,-0.106694,-1.510434,8.82649,36.444382,-2.711523,1.968349,2.890815,0.91764,1.269361,0.388507,4,11,6.857143,5,7.809524,3.960037,-2.325259,0.537957,0.266346,0.146083,0.006037,-0.002032,-0.001371,0.000274,0.001367,-0.950386,0.608647,0.309012,0.12483,0.180016,0.086952,0,19,6.666667,6,19.541666,2.023358,-4.261939,-1.936679,0.045283,0.041162,0.034524,-0.000066,-0.000049,-0.000001,0,0,-0.120969,0.090541,0.008152,0.001628,0.006653,0.004446,0,19,4.03891,3,13.107855,1.184153,-5.101144,-2.775884,-0.839205,0.005251,0.003441,0.003365,-0,-0,0,0,-0,-0.012057,0.017932,0.000309,0.000012,0.00023,0.000067,0,19,1.670264,1,5.161734,Spot
5,5.50348,1.852332,0.47825,0.310213,-0.097756,0.187561,0.509771,0.579124,-27.353731,-2.02037,2.488487,2.785462,0.93927,1.102838,0.350886,1,13,6,5,20,3.599808,-1.903672,0.472436,0.234742,0.097343,-0.000325,-0.001543,-0.00007,0.000272,-0.000342,-0.804521,0.65596,0.304624,0.115501,0.159389,0.079789,0,19,5.939394,4,21.496212,1.947,-3.55648,-1.652808,0.042854,0.04005,0.025263,-0.00021,-0.000037,-0.000001,0,0,-0.108166,0.109525,0.01088,0.001457,0.006935,0.004174,0,19,3.727627,3,11.988023,1.177318,-4.326162,-2.42249,-0.769682,0.005257,0.003303,0.003056,-0.000003,-0,0,0,-0,-0.011615,0.018764,0.000337,0.00001,0.000247,0.00006,0,19,1.665407,1,5.157966,Spot
