@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Hessian_largest_1.0_true numeric
@attribute Hessian_middle_1.0_true numeric
@attribute Hessian_smallest_1.0_true numeric
@attribute Derivatives_1_1_1_1.0 numeric
@attribute Derivatives_2_2_2_1.0 numeric
@attribute Derivatives_3_3_3_1.0 numeric
@attribute Derivatives_4_4_4_1.0 numeric
@attribute Derivatives_5_5_5_1.0 numeric
@attribute Laplacian_1.0 numeric
@attribute Edges_1.0 numeric
@attribute Structure_largest_1.0_1.0 numeric
@attribute Structure_smallest_1.0_1.0 numeric
@attribute Structure_largest_1.0_3.0 numeric
@attribute Structure_smallest_1.0_3.0 numeric
@attribute Minimum_1.0 numeric
@attribute Maximum_1.0 numeric
@attribute Mean_1.0 numeric
@attribute Median_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Hessian_largest_2.0_true numeric
@attribute Hessian_middle_2.0_true numeric
@attribute Hessian_smallest_2.0_true numeric
@attribute Derivatives_1_1_1_2.0 numeric
@attribute Derivatives_2_2_2_2.0 numeric
@attribute Derivatives_3_3_3_2.0 numeric
@attribute Derivatives_4_4_4_2.0 numeric
@attribute Derivatives_5_5_5_2.0 numeric
@attribute Laplacian_2.0 numeric
@attribute Edges_2.0 numeric
@attribute Structure_largest_2.0_1.0 numeric
@attribute Structure_smallest_2.0_1.0 numeric
@attribute Structure_largest_2.0_3.0 numeric
@attribute Structure_smallest_2.0_3.0 numeric
@attribute Minimum_2.0 numeric
@attribute Maximum_2.0 numeric
@attribute Mean_2.0 numeric
@attribute Median_2.0 numeric
@attribute Variance_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Hessian_largest_4.0_true numeric
@attribute Hessian_middle_4.0_true numeric
@attribute Hessian_smallest_4.0_true numeric
@attribute Derivatives_1_1_1_4.0 numeric
@attribute Derivatives_2_2_2_4.0 numeric
@attribute Derivatives_3_3_3_4.0 numeric
@attribute Derivatives_4_4_4_4.0 numeric
@attribute Derivatives_5_5_5_4.0 numeric
@attribute Laplacian_4.0 numeric
@attribute Edges_4.0 numeric
@attribute Structure_largest_4.0_1.0 numeric
@attribute Structure_smallest_4.0_1.0 numeric
@attribute Structure_largest_4.0_3.0 numeric
@attribute Structure_smallest_4.0_3.0 numeric
@attribute Minimum_4.0 numeric
@attribute Maximum_4.0 numeric
@attribute Mean_4.0 numeric
@attribute Median_4.0 numeric
@attribute Variance_4.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Difference_of_Gaussian_1.0_8.0 numeric
@attribute Difference_of_Gaussian_2.0_8.0 numeric
@attribute Difference_of_Gaussian_4.0_8.0 numeric
@attribute Hessian_largest_8.0_true numeric
@attribute Hessian_middle_8.0_true numeric
@attribute Hessian_smallest_8.0_true numeric
@attribute Derivatives_1_1_1_8.0 numeric
@attribute Derivatives_2_2_2_8.0 numeric
@attribute Derivatives_3_3_3_8.0 numeric
@attribute Derivatives_4_4_4_8.0 numeric
@attribute Derivatives_5_5_5_8.0 numeric
@attribute Laplacian_8.0 numeric
@attribute Edges_8.0 numeric
@attribute Structure_largest_8.0_1.0 numeric
@attribute Structure_smallest_8.0_1.0 numeric
@attribute Structure_largest_8.0_3.0 numeric
@attribute Structure_smallest_8.0_3.0 numeric
@attribute Minimum_8.0 numeric
@attribute Maximum_8.0 numeric
@attribute Mean_8.0 numeric
@attribute Median_8.0 numeric
@attribute Variance_8.0 numeric
@attribute class {SPOTS,NOTSPOTS}

@data
47,34.444515,6.845963,5.035358,3.50593,-1.764613,-1.208536,5.079293,26.311474,-117.295921,-5.316535,9.001749,37.915592,14.275633,8.401155,6.726492,18,58,35.42857,31,204.285721,29.972933,-4.471582,1.077555,0.973082,0.214155,-0.076819,-0.010658,0.008302,0.001605,-0.006215,-1.836481,2.12211,2.566855,0.683946,1.243497,0.747842,15,102,35.090908,29,295.147736,25.610289,-8.834227,-4.362644,0.182304,0.097275,0.092447,-0.002112,-0.000193,0.000004,0.000001,-0,-0.372026,0.46706,0.269565,0.00818,0.456159,0.024427,12,112,30.361868,27,210.497452,23.783735,-10.66078,-6.189198,-1.826553,0.034036,0.012534,0.00475,0.000008,-0,0,0,-0,-0.05132,0.266644,0.068952,0.000145,0.055985,0.001047,0,112,25.402561,25,55.60305,SPOTS
43,36.062012,6.923714,4.144942,2.378538,-0.187036,-0.926463,5.196468,-6.084954,-153.470932,-8.690118,10.472794,40.822361,15.74273,8.566005,6.674927,29,65,41.857143,43,158.476196,30.177082,-5.88493,1.169857,0.970114,0.076437,0.015454,-0.014888,-0.003042,0.003237,-0.000156,-2.063533,2.164851,2.594043,0.792654,1.259222,0.751863,15,102,35.484848,30,288.757568,25.596243,-10.465769,-4.580839,0.182725,0.10644,0.085099,-0.001322,-0.00019,0.000001,0.000001,0,-0.374264,0.466144,0.269504,0.009045,0.458408,0.024949,12,112,30.357977,27,205.426041,23.757833,-12.304178,-6.419249,-1.838409,0.033912,0.012818,0.004489,0.000005,-0,0,0,-0,-0.05122,0.267936,0.06961,0.000152,0.056446,0.001099,0,112,25.409199,25,55.205818,SPOTS
35,32.691132,4.989417,4.613308,3.809951,1.494119,-0.093543,-4.325902,-18.075411,140.475266,-3.433842,8.956918,37.127434,11.518736,7.987007,6.184616,18,44,34.142857,35,76.476189,29.329514,-3.361618,1.037724,0.754079,0.25086,0.091857,-0.010855,-0.011231,0.002345,0.005418,-1.540943,2.264778,2.884653,0.687164,1.231503,0.70425,15,102,33.60606,29,263.746216,25.484056,-7.207075,-3.845457,0.180477,0.104206,0.068569,-0.00038,-0.000154,-0.000002,0,0,-0.353253,0.49035,0.288275,0.008746,0.464523,0.024091,12,112,29.758755,27,185.699387,23.719242,-8.971889,-5.610271,-1.764814,0.033755,0.012817,0.004144,0.000002,-0,0,0,-0,-0.050716,0.26991,0.070618,0.000154,0.057144,0.001125,0,112,25.355145,25,55.459675,SPOTS
33,28.100273,5.029097,2.731114,1.864501,1.399913,-0.183176,-3.540691,19.385052,43.279739,0.433482,5.226456,24.684805,5.074883,6.81954,5.374763,19,35,28.142857,29,30.476191,27.811413,-0.28886,0.748607,0.605643,0.506042,0.123003,-0.001775,-0.010422,-0.000225,0.004256,-0.649007,2.113977,2.817369,0.436886,1.167234,0.63921,14,53,27.121212,26,76.234848,25.288013,-2.81226,-2.523399,0.175243,0.094597,0.044232,0.000548,-0.000093,-0.000005,0,0,-0.314072,0.527519,0.319087,0.007469,0.473384,0.021926,12,112,28.533073,26,152.523315,23.668627,-4.431646,-4.142786,-1.619387,0.033566,0.01253,0.003712,-0.000002,-0,0,0,-0,-0.049808,0.272417,0.07192,0.000151,0.058036,0.001128,0,112,25.382172,25,55.669815,SPOTS
58,40.228394,9.487822,8.676941,3.71372,-0.704886,-0.371565,0.971574,-1.603591,-11.305084,-14.451042,8.728821,35.830097,25.312639,9.180158,7.338844,29,65,47.714287,47,139.904755,31.195024,-9.033369,1.444495,1.264541,0.063,-0.027604,-0.01506,0.003046,0.000559,-0.002215,-2.772036,1.788404,1.779197,1.010991,1.276693,0.806383,16,102,40.939392,38,345.496216,25.712635,-14.515759,-5.482389,0.183284,0.11087,0.098129,-0.001599,-0.000229,0.000002,0.000001,-0,-0.392283,0.434932,0.246105,0.009737,0.449585,0.025482,13,112,31.140078,27,209.128738,23.827595,-16.400799,-7.36743,-1.88504,0.034199,0.012502,0.005202,0.000014,-0,0,0,-0,-0.051903,0.264585,0.067907,0.000145,0.055264,0.001046,0,112,25.407776,25,55.84787,SPOTS
65,42.749672,11.102793,8.894679,0.058114,0.13205,-0.919063,-2.199989,-16.594439,107.945808,-20.055586,9.599267,33.376278,29.382217,9.385117,7.284881,38,102,56.57143,46,489.285706,31.434618,-11.315054,1.522914,1.306932,0.252858,0.014315,-0.023314,-0.001643,0.003311,0.000906,-3.082704,1.796391,1.807735,1.181266,1.290447,0.815032,18,102,42.030304,38,331.905304,25.692684,-17.056988,-5.741934,0.182548,0.112951,0.098349,-0.001287,-0.000224,0.000001,0.000001,0,-0.393848,0.435544,0.246626,0.010079,0.451434,0.025646,13,112,30.941635,27,207.930176,23.798983,-18.950689,-7.635635,-1.893702,0.034069,0.012749,0.004975,0.000009,-0,0,0,-0,-0.051793,0.266095,0.068673,0.000151,0.055811,0.0011,0,112,25.411095,25,55.529686,SPOTS
44,37.405781,7.590093,4.233032,3.178438,0.680078,-0.557224,-0.151761,24.956385,-8.40405,-8.644688,10.528497,39.414028,21.878553,8.750484,6.770029,23,65,39.857143,35,230.809525,30.41473,-6.991051,1.335104,0.985417,0.080404,0.046731,-0.016967,-0.004695,0.002474,0.002403,-2.400925,2.18643,2.669344,0.984165,1.258081,0.763451,18,102,38.060608,34,300.183716,25.570284,-11.835497,-4.844446,0.179912,0.106703,0.083575,-0.00082,-0.00018,-0.000001,0.000001,0,-0.37019,0.46659,0.268683,0.009291,0.457459,0.024401,12,112,30.280155,27,199.444641,23.757578,-13.648203,-6.657152,-1.812706,0.033905,0.012713,0.004667,0.000004,-0,0,0,-0,-0.051285,0.268299,0.069793,0.000153,0.056595,0.001129,0,112,25.38312,25,55.56852,SPOTS
25,30.511887,5.599598,3.710343,2.093916,0.561585,0.931657,3.392612,-11.879473,-160.272171,-0.204662,6.870927,30.374245,10.119919,7.449339,5.915816,20,44,30.714285,33,61.238094,28.588566,-1.923321,0.976273,0.627384,0.388622,0.061658,-0.002855,-0.004785,-0.000089,0.001182,-1.215034,2.271673,3.06511,0.621466,1.187769,0.691745,14,65,31,29,119.875,25.360504,-5.151382,-3.228062,0.174576,0.095016,0.057159,-0.000295,-0.000108,-0.000002,0,0,-0.326752,0.511945,0.304156,0.007691,0.466526,0.021937,12,112,29.093386,26,176.577179,23.704077,-6.80781,-4.884489,-1.656427,0.033708,0.012392,0.004278,-0.000001,-0,0,0,-0,-0.050379,0.271037,0.071208,0.000149,0.057574,0.001134,0,112,25.374111,25,55.779804,SPOTS
50,38.389515,8.488667,5.45612,5.208253,1.522708,0.327728,-4.816645,2.493864,118.060036,-8.736535,9.823239,43.4333,22.74979,9.331389,7.283568,25,58,41.857143,46,137.142853,31.095543,-7.293972,1.419561,1.197215,0.050021,0.033634,-0.009324,-0.005654,-0.001233,0.005359,-2.666798,1.897959,2.016908,1.018911,1.263496,0.83182,19,102,39.696968,34,410.530304,25.707029,-12.682486,-5.388514,0.181666,0.110622,0.094086,-0.000904,-0.000228,-0,0.000001,0,-0.386374,0.435322,0.245194,0.009737,0.446424,0.024703,11,112,31.241245,28,211.019699,23.865128,-14.524387,-7.230415,-1.841902,0.034334,0.012388,0.005375,0.000017,-0,0,0,-0,-0.052097,0.262744,0.066978,0.000142,0.0546,0.001039,0,112,25.446657,25,55.42659,SPOTS
46,40.461128,8.017027,6.330667,2.692441,-0.001216,1.213571,-2.724792,-1.218542,58.810085,-11.655252,11.404512,47.51255,21.928612,9.552993,7.240904,26,72,46.142857,46,308.809509,31.305384,-9.155745,1.436876,1.284151,0.24076,0.000129,-0.016538,0.000718,0.000047,0.001532,-2.961787,1.956394,2.256983,0.991031,1.274495,0.846655,20,112,41.515152,36,443.945068,25.681877,-14.779251,-5.623507,0.180023,0.107167,0.10018,-0.001148,-0.000221,0,0.000001,0,-0.38737,0.43725,0.246208,0.00961,0.447861,0.024564,11,112,30.743191,27,209.996292,23.834085,-16.627043,-7.471298,-1.847792,0.034198,0.012608,0.00517,0.000011,-0,0,0,-0,-0.051976,0.264454,0.067842,0.000149,0.055224,0.001095,0,112,25.34993,25,55.634609,SPOTS
