@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Hessian_largest_1.0_true numeric
@attribute Hessian_middle_1.0_true numeric
@attribute Hessian_smallest_1.0_true numeric
@attribute Derivatives_1_1_1_1.0 numeric
@attribute Derivatives_2_2_2_1.0 numeric
@attribute Derivatives_3_3_3_1.0 numeric
@attribute Derivatives_4_4_4_1.0 numeric
@attribute Derivatives_5_5_5_1.0 numeric
@attribute Laplacian_1.0 numeric
@attribute Edges_1.0 numeric
@attribute Structure_largest_1.0_1.0 numeric
@attribute Structure_smallest_1.0_1.0 numeric
@attribute Structure_largest_1.0_3.0 numeric
@attribute Structure_smallest_1.0_3.0 numeric
@attribute Minimum_1.0 numeric
@attribute Maximum_1.0 numeric
@attribute Mean_1.0 numeric
@attribute Median_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Hessian_largest_2.0_true numeric
@attribute Hessian_middle_2.0_true numeric
@attribute Hessian_smallest_2.0_true numeric
@attribute Derivatives_1_1_1_2.0 numeric
@attribute Derivatives_2_2_2_2.0 numeric
@attribute Derivatives_3_3_3_2.0 numeric
@attribute Derivatives_4_4_4_2.0 numeric
@attribute Derivatives_5_5_5_2.0 numeric
@attribute Laplacian_2.0 numeric
@attribute Edges_2.0 numeric
@attribute Structure_largest_2.0_1.0 numeric
@attribute Structure_smallest_2.0_1.0 numeric
@attribute Structure_largest_2.0_3.0 numeric
@attribute Structure_smallest_2.0_3.0 numeric
@attribute Minimum_2.0 numeric
@attribute Maximum_2.0 numeric
@attribute Mean_2.0 numeric
@attribute Median_2.0 numeric
@attribute Variance_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Hessian_largest_4.0_true numeric
@attribute Hessian_middle_4.0_true numeric
@attribute Hessian_smallest_4.0_true numeric
@attribute Derivatives_1_1_1_4.0 numeric
@attribute Derivatives_2_2_2_4.0 numeric
@attribute Derivatives_3_3_3_4.0 numeric
@attribute Derivatives_4_4_4_4.0 numeric
@attribute Derivatives_5_5_5_4.0 numeric
@attribute Laplacian_4.0 numeric
@attribute Edges_4.0 numeric
@attribute Structure_largest_4.0_1.0 numeric
@attribute Structure_smallest_4.0_1.0 numeric
@attribute Structure_largest_4.0_3.0 numeric
@attribute Structure_smallest_4.0_3.0 numeric
@attribute Minimum_4.0 numeric
@attribute Maximum_4.0 numeric
@attribute Mean_4.0 numeric
@attribute Median_4.0 numeric
@attribute Variance_4.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Difference_of_Gaussian_1.0_8.0 numeric
@attribute Difference_of_Gaussian_2.0_8.0 numeric
@attribute Difference_of_Gaussian_4.0_8.0 numeric
@attribute Hessian_largest_8.0_true numeric
@attribute Hessian_middle_8.0_true numeric
@attribute Hessian_smallest_8.0_true numeric
@attribute Derivatives_1_1_1_8.0 numeric
@attribute Derivatives_2_2_2_8.0 numeric
@attribute Derivatives_3_3_3_8.0 numeric
@attribute Derivatives_4_4_4_8.0 numeric
@attribute Derivatives_5_5_5_8.0 numeric
@attribute Laplacian_8.0 numeric
@attribute Edges_8.0 numeric
@attribute Structure_largest_8.0_1.0 numeric
@attribute Structure_smallest_8.0_1.0 numeric
@attribute Structure_largest_8.0_3.0 numeric
@attribute Structure_smallest_8.0_3.0 numeric
@attribute Minimum_8.0 numeric
@attribute Maximum_8.0 numeric
@attribute Mean_8.0 numeric
@attribute Median_8.0 numeric
@attribute Variance_8.0 numeric
@attribute class {'class 1','class 2'}

@data
5,4.489705,0.435772,0.208629,0.118283,-0.131272,-0.011515,0.710854,4.287481,2.587378,0.10886,0.228849,0.081576,0.045282,0.154516,0.087453,0,9,4,3,10,4.503231,0.013526,0.063927,0.058177,0.009928,-0.003235,0.000494,0.000629,0.000189,-0.000811,-0.015678,0.066635,0.007821,0.002224,0.068806,0.006393,0,9,4.545455,4,5.880682,4.679202,0.189497,0.175971,0.018094,0.007464,0.004188,-0.000349,-0.000016,0.000001,0,-0,0.029746,0.225605,0.053373,0.00014,0.057978,0.001172,0,18,4.595331,4,6.093416,5.335834,0.846129,0.832603,0.656632,0.004418,0.003582,0.003349,-0.000014,0,0,-0,-0,0.004652,0.130336,0.01644,0.000021,0.013074,0.000162,0,18,4.594121,4,5.363647,'class 1'
3,4.549144,0.81108,0.172971,0.061386,0.015903,0.358838,-1.434798,-11.410367,67.75441,0.576722,0.444475,0.187212,0.087548,0.149232,0.094155,3,7,4.428571,4,2.619048,4.519448,-0.029696,0.082243,0.034911,0.027874,0.002918,-0.000163,0.000475,-0.000191,-0.000373,-0.075206,0.077671,0.006695,0.003322,0.064995,0.006135,0,18,4.848485,4,12.445076,4.627002,0.077858,0.107554,0.016526,0.007722,0.004585,-0.000451,-0.000018,0.000001,0,0,0.028832,0.219107,0.050618,0.000122,0.056596,0.001144,0,18,4.529183,4,6.234497,5.308416,0.759272,0.788968,0.681414,0.004692,0.003808,0.002857,-0.000015,0,0,-0,-0,0.005644,0.131511,0.01674,0.000023,0.013322,0.00017,0,18,4.534851,4,5.140744,'class 1'
4,5.310517,0.976352,0.618584,0.534169,0.027766,0.062373,0.632787,1.79255,-52.556561,-1.060768,1.069816,0.298573,0.214868,0.146624,0.100346,2,18,5.428571,4,31.285715,4.564364,-0.746152,0.110593,0.060619,0.000931,0.00757,-0.002239,-0.000142,-0.000091,0.000384,-0.170281,0.101999,0.009575,0.004907,0.062315,0.005898,1,18,5.515152,4,15.570076,4.585585,-0.724932,0.02122,0.01512,0.007822,0.005053,-0.000469,-0.000018,0,0,0,0.027996,0.214332,0.048597,0.000101,0.055477,0.001089,0,18,4.466926,4,5.843628,5.28554,-0.024977,0.721176,0.699955,0.004915,0.003977,0.00245,-0.000013,0,0,0,-0,0.006441,0.132422,0.016975,0.000025,0.013517,0.000175,0,18,4.504979,4,5.036621,'class 1'
18,6.122588,1.777526,1.368117,0.823609,0.241176,-0.752577,-0.730707,8.425226,-0.804374,-3.969252,0.818661,0.36661,0.322273,0.145514,0.104281,1,18,8.857142,7,41.142857,4.584838,-1.53775,0.124854,0.088157,0.018919,0.009219,-0.003935,-0.00074,0.000557,0.001015,-0.231931,0.130043,0.015205,0.005733,0.060654,0.005737,1,18,5.757576,5,15.501894,4.553657,-1.568931,-0.031181,0.014457,0.007556,0.005597,-0.000424,-0.000016,-0,0,0,0.02761,0.211271,0.047283,0.000083,0.054694,0.001024,0,18,4.400778,4,5.967656,5.267723,-0.854865,0.682885,0.714066,0.005064,0.004102,0.002137,-0.000008,0.000001,0,0,-0,0.007028,0.133105,0.017153,0.000026,0.013664,0.000178,0,18,4.45045,4,5.016163,'class 1'
7,5.69142,1.454408,0.668468,0.066947,0.163204,-0.196156,-1.208905,-0.962538,47.304398,-2.189822,1.180644,0.394088,0.33665,0.144291,0.104816,3,18,6.714286,5,26.571428,4.541093,-1.150327,0.121512,0.067867,0.017243,0.008462,-0.00325,-0.000843,0.000751,0.00078,-0.206622,0.175372,0.022458,0.005756,0.059782,0.005617,1,18,5.727273,5,13.704545,4.529795,-1.161625,-0.011298,0.014597,0.007187,0.006166,-0.000342,-0.000013,-0.000001,-0,0,0.027951,0.209673,0.046587,0.000075,0.054278,0.000971,0,18,4.385214,4,5.636187,5.255123,-0.436297,0.71403,0.725327,0.005128,0.004192,0.001921,-0.000001,0.000001,0,0,-0,0.007398,0.13359,0.017278,0.000026,0.013763,0.000179,0,18,4.425794,4,5.018803,'class 1'
3,4.800574,0.702695,0.662801,0.014525,-0.164077,0.404357,2.042227,-6.42218,-43.744686,-0.025369,0.8578,0.327758,0.20603,0.142008,0.101596,3,7,4.714286,5,2.904762,4.443417,-0.357157,0.106896,0.010339,0.001272,0.006203,-0.000584,-0.000353,0.00015,-0.00042,-0.115963,0.201611,0.027515,0.004833,0.059488,0.005461,2,18,5.151515,4,9.945076,4.513573,-0.287002,0.070156,0.015202,0.007344,0.006614,-0.000246,-0.000008,-0.000001,-0,0,0.02916,0.209313,0.046419,0.000078,0.054236,0.000955,0,18,4.357976,4,5.816665,5.24771,0.447136,0.804293,0.734138,0.005102,0.004253,0.001808,0.000009,0.000001,0,0,-0,0.007548,0.133881,0.017353,0.000026,0.013813,0.000175,0,18,4.375059,4,4.905279,'class 1'
3,4.315345,0.473717,0.247021,0.203009,-0.190019,0.16695,1.281851,3.244856,-25.250801,0.429705,0.440367,0.17453,0.10373,0.138854,0.095033,2,6,3.285714,3,1.571429,4.334045,0.0187,0.085059,0.038215,0.018886,0.002373,0.001941,0.000362,-0.000544,-0.001227,-0.027958,0.19189,0.027702,0.003404,0.059637,0.005223,1,10,4.606061,5,4.433712,4.504529,0.189183,0.170483,0.016001,0.008126,0.007085,-0.000151,-0.000003,-0.000001,-0,0,0.031212,0.210032,0.046726,0.000088,0.05456,0.00099,0,18,4.357976,4,6.11354,5.245706,0.930361,0.911661,0.741178,0.004987,0.004293,0.001802,0.000021,0.000001,0,0,-0,0.007477,0.133968,0.017372,0.000025,0.013814,0.000169,0,18,4.398293,4,5.018707,'class 1'
2,4.240746,0.330008,0.223972,0.036463,-0.042167,-0.06749,-1.938923,-1.614992,59.768665,0.142499,0.213143,0.078433,0.060794,0.135688,0.086178,2,7,4.571429,5,2.952381,4.249362,0.008615,0.06458,0.057207,0.025852,-0.003208,0.002873,0.000787,-0.000782,-0.00059,0.018479,0.165768,0.024459,0.0021,0.060182,0.004904,1,10,4.030303,4,3.530303,4.503287,0.262541,0.253926,0.016866,0.009187,0.007785,-0.000066,0.000002,-0,-0,-0,0.033838,0.21181,0.047516,0.000102,0.055236,0.001063,0,18,4.132296,4,5.427742,5.249163,1.008417,0.999801,0.745875,0.004784,0.004314,0.001912,0.000034,0.000001,0,-0,-0,0.007186,0.133822,0.017331,0.000023,0.01376,0.00016,0,18,4.407302,4,4.948353,'class 1'
9,4.514856,0.416662,0.302796,0.239336,0.19074,-0.416679,-0.132205,9.041565,-33.189053,-0.480121,0.224168,0.090365,0.055614,0.165589,0.089221,1,9,5,5,7,4.493531,-0.021326,0.080797,0.064896,0.002714,-0.001481,0.000354,-0.000765,0.0003,0.000976,0.013187,0.088031,0.011154,0.002987,0.073989,0.006894,0,9,4.181818,4,5.715909,4.718289,0.203433,0.224759,0.019395,0.00747,0.003764,-0.000173,-0.000007,0.000002,0,-0,0.030629,0.233181,0.056636,0.000152,0.059712,0.00114,0,18,4.533074,4,6.226441,5.357163,0.842307,0.863633,0.638874,0.00446,0.003395,0.002982,-0.000043,0,-0,0,-0,0.004047,0.130706,0.016533,0.000022,0.01315,0.000165,0,18,4.617828,4,5.587272,'class 1'
6,4.464862,0.852538,0.427852,0.043328,0.024357,-0.04187,0.504737,2.404665,-1.297813,0.381359,0.323257,0.216535,0.084445,0.158932,0.095027,2,9,4.428571,3,6.952381,4.502454,0.037592,0.074922,0.053797,0.018769,0.001488,-0.000697,-0.000105,0.000112,0.000191,-0.039894,0.102009,0.009354,0.002778,0.069557,0.006507,0,17,4.212121,4,9.672348,4.662958,0.198096,0.160504,0.017944,0.008013,0.003987,-0.000322,-0.00001,0.000001,0,0,0.029943,0.225938,0.053512,0.000134,0.058239,0.001123,0,18,4.447471,4,6.209144,5.329693,0.86483,0.827239,0.666735,0.004763,0.003205,0.002922,-0.000041,0,-0,0,-0,0.005046,0.131855,0.016828,0.000024,0.013393,0.000173,0,18,4.560455,4,5.27113,'class 1'
