@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Hessian_largest_1.0_true numeric
@attribute Hessian_middle_1.0_true numeric
@attribute Hessian_smallest_1.0_true numeric
@attribute Derivatives_1_1_1_1.0 numeric
@attribute Derivatives_2_2_2_1.0 numeric
@attribute Derivatives_3_3_3_1.0 numeric
@attribute Derivatives_4_4_4_1.0 numeric
@attribute Derivatives_5_5_5_1.0 numeric
@attribute Laplacian_1.0 numeric
@attribute Edges_1.0 numeric
@attribute Structure_largest_1.0_1.0 numeric
@attribute Structure_smallest_1.0_1.0 numeric
@attribute Structure_largest_1.0_3.0 numeric
@attribute Structure_smallest_1.0_3.0 numeric
@attribute Minimum_1.0 numeric
@attribute Maximum_1.0 numeric
@attribute Mean_1.0 numeric
@attribute Median_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Hessian_largest_2.0_true numeric
@attribute Hessian_middle_2.0_true numeric
@attribute Hessian_smallest_2.0_true numeric
@attribute Derivatives_1_1_1_2.0 numeric
@attribute Derivatives_2_2_2_2.0 numeric
@attribute Derivatives_3_3_3_2.0 numeric
@attribute Derivatives_4_4_4_2.0 numeric
@attribute Derivatives_5_5_5_2.0 numeric
@attribute Laplacian_2.0 numeric
@attribute Edges_2.0 numeric
@attribute Structure_largest_2.0_1.0 numeric
@attribute Structure_smallest_2.0_1.0 numeric
@attribute Structure_largest_2.0_3.0 numeric
@attribute Structure_smallest_2.0_3.0 numeric
@attribute Minimum_2.0 numeric
@attribute Maximum_2.0 numeric
@attribute Mean_2.0 numeric
@attribute Median_2.0 numeric
@attribute Variance_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Hessian_largest_4.0_true numeric
@attribute Hessian_middle_4.0_true numeric
@attribute Hessian_smallest_4.0_true numeric
@attribute Derivatives_1_1_1_4.0 numeric
@attribute Derivatives_2_2_2_4.0 numeric
@attribute Derivatives_3_3_3_4.0 numeric
@attribute Derivatives_4_4_4_4.0 numeric
@attribute Derivatives_5_5_5_4.0 numeric
@attribute Laplacian_4.0 numeric
@attribute Edges_4.0 numeric
@attribute Structure_largest_4.0_1.0 numeric
@attribute Structure_smallest_4.0_1.0 numeric
@attribute Structure_largest_4.0_3.0 numeric
@attribute Structure_smallest_4.0_3.0 numeric
@attribute Minimum_4.0 numeric
@attribute Maximum_4.0 numeric
@attribute Mean_4.0 numeric
@attribute Median_4.0 numeric
@attribute Variance_4.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Difference_of_Gaussian_1.0_8.0 numeric
@attribute Difference_of_Gaussian_2.0_8.0 numeric
@attribute Difference_of_Gaussian_4.0_8.0 numeric
@attribute Hessian_largest_8.0_true numeric
@attribute Hessian_middle_8.0_true numeric
@attribute Hessian_smallest_8.0_true numeric
@attribute Derivatives_1_1_1_8.0 numeric
@attribute Derivatives_2_2_2_8.0 numeric
@attribute Derivatives_3_3_3_8.0 numeric
@attribute Derivatives_4_4_4_8.0 numeric
@attribute Derivatives_5_5_5_8.0 numeric
@attribute Laplacian_8.0 numeric
@attribute Edges_8.0 numeric
@attribute Structure_largest_8.0_1.0 numeric
@attribute Structure_smallest_8.0_1.0 numeric
@attribute Structure_largest_8.0_3.0 numeric
@attribute Structure_smallest_8.0_3.0 numeric
@attribute Minimum_8.0 numeric
@attribute Maximum_8.0 numeric
@attribute Mean_8.0 numeric
@attribute Median_8.0 numeric
@attribute Variance_8.0 numeric
@attribute class {Spot,NotSpot}

@data
4,2.098952,0.879118,0.362507,0.180405,0.03193,-0.164222,-0.469989,1.479951,28.925301,-1.42203,0.538604,0.205586,0.054685,0.050667,0.023985,1,5,2.857143,3,1.809524,1.274932,-0.82402,0.106977,0.065892,0.038973,0.00119,-0.002501,-0.000214,0.000412,0.000233,-0.211842,0.084955,0.008347,0.003539,0.008897,0.001896,0,6,2.030303,2,2.780303,0.917123,-1.181829,-0.357809,0.018399,0.004235,0.002862,0.000027,-0.000009,0,0,-0,-0.025496,0.025731,0.000747,0.000156,0.000977,0.000269,0,6,1.217899,1,1.483585,0.841325,-1.257627,-0.433607,-0.075798,0.002975,0.000516,0.000009,0.000011,-0,-0,0,0,-0.0035,0.009466,0.000088,0,0.000076,0.000003,0,6,0.883123,1,0.990215,Spot
3,2.006151,0.857347,0.327203,0.176801,0.10875,-0.11229,0.218192,-3.724674,-31.90778,-1.361351,0.490351,0.159015,0.096094,0.048344,0.023675,0,6,3,3,3.666667,1.236963,-0.769189,0.103547,0.048633,0.044663,0.003633,-0.002371,-0.000413,0.000445,0.000371,-0.196843,0.103557,0.007432,0.005553,0.008437,0.002136,0,6,2.030303,2,2.905303,0.898863,-1.107288,-0.3381,0.018041,0.003457,0.002628,0.000042,-0.00001,-0,0,0,-0.024126,0.026811,0.000753,0.000185,0.000932,0.000299,0,6,1.171206,1,1.595574,0.833919,-1.172232,-0.403044,-0.064944,0.002949,0.000436,0.000061,0.00001,-0,-0,0,0,-0.003324,0.009701,0.000092,0,0.00008,0.000003,0,6,0.854025,1,0.956362,Spot
2,1.605588,0.490628,0.184731,0.014947,0.062689,-0.14081,0.016643,6.265256,17.359282,-0.660412,0.591078,0.129363,0.084729,0.043637,0.022647,0,3,1.428571,1,0.952381,1.140967,-0.464621,0.080349,0.040614,0.015321,0.004985,-0.001179,-0.0003,0.000216,0.000084,-0.136285,0.129951,0.009825,0.003983,0.007683,0.002286,0,6,1.636364,1,2.613636,0.87717,-0.728418,-0.263797,0.017373,0.002545,0.001846,0.000064,-0.000008,-0,0,0,-0.021764,0.027815,0.000766,0.000193,0.000881,0.000318,0,6,1.120623,1,1.559612,0.82631,-0.779277,-0.314656,-0.050859,0.002923,0.000351,0.000136,0.000009,-0,-0,0,0,-0.003138,0.009872,0.000095,0,0.000082,0.000003,0,6,0.836566,1,0.95678,Spot
3,1.448399,0.44414,0.131033,0.031899,0.019531,-0.164737,-0.755488,6.428492,31.935446,-0.543274,0.720195,0.174435,0.058767,0.047117,0.023283,0,3,1.285714,1,1.904762,1.158967,-0.289432,0.063202,0.030727,0.001911,-0.002302,-0.000182,0.000169,0.000262,-0.00011,-0.092018,0.130387,0.010804,0.001614,0.008641,0.00139,0,4,1.484848,1,2.195076,0.926791,-0.521608,-0.232176,0.017735,0.003881,0.002818,-0.000005,-0.000005,0,0,-0,-0.024434,0.027326,0.000855,0.000092,0.001026,0.000209,0,6,1.18677,1,1.441543,0.848414,-0.599985,-0.310553,-0.078378,0.002997,0.000553,0.000126,0.000009,-0,-0,0,0,-0.003676,0.009261,0.000084,0,0.000073,0.000003,0,6,0.904947,1,1.014735,Spot
3,1.970183,0.71835,0.427902,0.196368,0.04128,-0.287945,-0.119182,-0.563923,-6.448516,-1.342619,0.588304,0.198167,0.068569,0.050236,0.023783,1,4,2.857143,3,1.142857,1.248285,-0.721897,0.084781,0.055146,0.041496,-0.000659,-0.001758,-0.000174,0.00053,0.000276,-0.181423,0.115608,0.010851,0.002098,0.008902,0.001609,0,5,1.939394,2,2.246212,0.917839,-1.052344,-0.330446,0.018086,0.004417,0.00295,-0.00003,-0.000009,0,0,-0,-0.025453,0.026819,0.000816,0.000124,0.001,0.000246,0,6,1.206226,1,1.531524,0.841236,-1.128946,-0.407049,-0.076603,0.002973,0.000478,0.000075,0.000009,-0,-0,0,-0,-0.003525,0.009571,0.00009,0,0.000077,0.000003,0,6,0.894762,1,1.007357,Spot
3,2.10908,0.702572,0.294222,0.113481,0.047447,0.087262,0.298563,-1.10544,-20.127337,-1.110276,0.554257,0.203491,0.043908,0.050761,0.023832,0,5,2.571429,3,2.952381,1.291557,-0.817523,0.107261,0.072393,0.054469,0.000767,-0.002508,-0.000365,0.000213,0.000375,-0.234123,0.078232,0.009164,0.002756,0.008828,0.001888,0,5,2.30303,3,2.155303,0.904375,-1.204705,-0.387183,0.018124,0.004413,0.002898,-0.000036,-0.000011,0,0,-0,-0.025435,0.027039,0.000795,0.000159,0.000964,0.00028,0,6,1.182879,1,1.548456,0.83375,-1.27533,-0.457807,-0.070624,0.002947,0.000395,0.000017,0.000009,-0,-0,0,-0,-0.003359,0.009818,0.000094,0,0.000081,0.000003,0,6,0.871969,1,0.969529,Spot
2,2.019097,0.643533,0.317017,0.079886,0.0058,0.371655,-0.473895,-0.898702,29.307274,-0.880664,0.397947,0.150267,0.055763,0.048385,0.023332,1,3,2,2,1,1.263487,-0.75561,0.109824,0.068707,0.049323,0.001188,-0.002256,-0.000211,-0.000111,0.000123,-0.227853,0.084839,0.007085,0.005276,0.008394,0.002166,0,6,2.363636,2,2.238636,0.886712,-1.132385,-0.376775,0.017808,0.003855,0.002575,-0.000024,-0.000011,-0,0,0,-0.024238,0.027863,0.000796,0.000184,0.000919,0.000308,0,6,1.206226,1,1.562774,0.826102,-1.192995,-0.437385,-0.06061,0.002921,0.000306,0.000046,0.000008,-0,0,0,-0,-0.003181,0.01,0.000098,0,0.000084,0.000003,0,6,0.85257,1,0.959331,Spot
1,1.76873,0.504649,0.391333,0.010536,-0.086376,0.022271,0.335924,-5.018304,-15.578193,-0.906517,0.369599,0.099602,0.073174,0.043567,0.022172,1,5,2.571429,2,2.285714,1.169563,-0.599167,0.088623,0.057884,0.023801,0.001279,-0.001314,0.000137,-0.000053,-0.000253,-0.170307,0.121217,0.009317,0.004472,0.007659,0.002351,0,5,1.848485,2,1.945076,0.865509,-0.903221,-0.304054,0.017181,0.003099,0.001693,0,-0.00001,-0,0,0,-0.021972,0.02865,0.000803,0.00019,0.000869,0.000323,0,6,1.116732,1,1.45507,0.81826,-0.95047,-0.351303,-0.047248,0.002894,0.000214,0.000115,0.000008,-0,0,0,-0,-0.002993,0.010114,0.0001,0,0.000086,0.000003,0,6,0.830747,1,0.951931,Spot
4,1.817333,0.572299,0.4204,0.223374,0.091844,-0.223484,-0.305296,4.028174,7.350651,-1.216074,0.5635,0.165178,0.054357,0.047429,0.022707,1,4,2.428571,3,1.285714,1.203377,-0.613956,0.076692,0.048081,0.032645,0.000943,-0.001323,-0.000397,0.000419,0.000366,-0.157418,0.12872,0.011327,0.002319,0.008477,0.001504,0,5,1.69697,1,1.842803,0.901243,-0.91609,-0.302134,0.017531,0.004164,0.002604,-0.000084,-0.000008,0,0,-0,-0.024299,0.028425,0.000866,0.000131,0.000976,0.000255,0,6,1.202335,1,1.544838,0.833675,-0.983657,-0.369701,-0.067567,0.002945,0.000372,0.000059,0.000007,-0,-0,0,-0,-0.003375,0.009869,0.000095,0,0.000081,0.000003,0,6,0.868089,1,0.987928,Spot
1,1.88831,0.555123,0.177267,0.020169,0.018526,0.129071,0.223769,-1.513242,-6.337917,-0.71222,0.486234,0.149826,0.051595,0.047877,0.022578,1,4,2.142857,2,1.47619,1.248827,-0.639483,0.097991,0.06167,0.048682,-0.00026,-0.001543,-0.000108,-0.000023,-0,-0.208343,0.102333,0.009431,0.003258,0.008421,0.001856,0,5,2,2,1.875,0.888426,-0.999884,-0.360401,0.017589,0.004311,0.002527,-0.000101,-0.000011,0,0,-0,-0.024426,0.028469,0.000844,0.000159,0.000941,0.000285,0,6,1.202335,1,1.529213,0.825996,-1.062313,-0.42283,-0.06243,0.002919,0.000279,0.00001,0.000007,-0,0,0,-0,-0.003208,0.010064,0.000099,0,0.000084,0.000003,0,6,0.851115,1,0.963267,Spot
