@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Hessian_largest_1.0_true numeric
@attribute Hessian_middle_1.0_true numeric
@attribute Hessian_smallest_1.0_true numeric
@attribute Derivatives_1_1_1_1.0 numeric
@attribute Derivatives_2_2_2_1.0 numeric
@attribute Derivatives_3_3_3_1.0 numeric
@attribute Derivatives_4_4_4_1.0 numeric
@attribute Derivatives_5_5_5_1.0 numeric
@attribute Laplacian_1.0 numeric
@attribute Edges_1.0 numeric
@attribute Structure_largest_1.0_1.0 numeric
@attribute Structure_middle_1.0_1.0 numeric
@attribute Structure_smallest_1.0_1.0 numeric
@attribute Structure_largest_1.0_3.0 numeric
@attribute Structure_middle_1.0_3.0 numeric
@attribute Structure_smallest_1.0_3.0 numeric
@attribute Minimum_1.0 numeric
@attribute Maximum_1.0 numeric
@attribute Mean_1.0 numeric
@attribute Median_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Hessian_largest_2.0_true numeric
@attribute Hessian_middle_2.0_true numeric
@attribute Hessian_smallest_2.0_true numeric
@attribute Derivatives_1_1_1_2.0 numeric
@attribute Derivatives_2_2_2_2.0 numeric
@attribute Derivatives_3_3_3_2.0 numeric
@attribute Derivatives_4_4_4_2.0 numeric
@attribute Derivatives_5_5_5_2.0 numeric
@attribute Laplacian_2.0 numeric
@attribute Edges_2.0 numeric
@attribute Structure_largest_2.0_1.0 numeric
@attribute Structure_middle_2.0_1.0 numeric
@attribute Structure_smallest_2.0_1.0 numeric
@attribute Structure_largest_2.0_3.0 numeric
@attribute Structure_middle_2.0_3.0 numeric
@attribute Structure_smallest_2.0_3.0 numeric
@attribute Minimum_2.0 numeric
@attribute Maximum_2.0 numeric
@attribute Mean_2.0 numeric
@attribute Median_2.0 numeric
@attribute Variance_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Hessian_largest_4.0_true numeric
@attribute Hessian_middle_4.0_true numeric
@attribute Hessian_smallest_4.0_true numeric
@attribute Derivatives_1_1_1_4.0 numeric
@attribute Derivatives_2_2_2_4.0 numeric
@attribute Derivatives_3_3_3_4.0 numeric
@attribute Derivatives_4_4_4_4.0 numeric
@attribute Derivatives_5_5_5_4.0 numeric
@attribute Laplacian_4.0 numeric
@attribute Edges_4.0 numeric
@attribute Structure_largest_4.0_1.0 numeric
@attribute Structure_middle_4.0_1.0 numeric
@attribute Structure_smallest_4.0_1.0 numeric
@attribute Structure_largest_4.0_3.0 numeric
@attribute Structure_middle_4.0_3.0 numeric
@attribute Structure_smallest_4.0_3.0 numeric
@attribute Minimum_4.0 numeric
@attribute Maximum_4.0 numeric
@attribute Mean_4.0 numeric
@attribute Median_4.0 numeric
@attribute Variance_4.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Difference_of_Gaussian_1.0_8.0 numeric
@attribute Difference_of_Gaussian_2.0_8.0 numeric
@attribute Difference_of_Gaussian_4.0_8.0 numeric
@attribute Hessian_largest_8.0_true numeric
@attribute Hessian_middle_8.0_true numeric
@attribute Hessian_smallest_8.0_true numeric
@attribute Derivatives_1_1_1_8.0 numeric
@attribute Derivatives_2_2_2_8.0 numeric
@attribute Derivatives_3_3_3_8.0 numeric
@attribute Derivatives_4_4_4_8.0 numeric
@attribute Derivatives_5_5_5_8.0 numeric
@attribute Laplacian_8.0 numeric
@attribute Edges_8.0 numeric
@attribute Structure_largest_8.0_1.0 numeric
@attribute Structure_middle_8.0_1.0 numeric
@attribute Structure_smallest_8.0_1.0 numeric
@attribute Structure_largest_8.0_3.0 numeric
@attribute Structure_middle_8.0_3.0 numeric
@attribute Structure_smallest_8.0_3.0 numeric
@attribute Minimum_8.0 numeric
@attribute Maximum_8.0 numeric
@attribute Mean_8.0 numeric
@attribute Median_8.0 numeric
@attribute Variance_8.0 numeric
@attribute class {Spot,Notspot}

@data
465,462.761688,2.059491,1.899154,0.163115,0.24215,0.044867,-0.547429,0.983473,-2.748071,-4.121759,11.844569,117.641563,3.429575,1.036255,65.542351,12.36097,2.865177,450,478,464.285706,464,66.238098,457.660522,-5.101166,1.418272,1.024067,0.517872,0.015986,-0.003007,-0.001752,-0.000518,0.001075,-2.960211,9.272687,77.966049,1.720049,0.264599,46.38409,7.666482,0.801382,440,481,463.181824,464,129.340912,447.938416,-14.823273,-9.722107,0.727569,0.169729,0.126305,-0.00172,-0.0002,0.000004,0,0,-1.023603,5.706429,30.716486,0.47329,0.021004,21.306906,2.843974,0.110288,422,497,458.731506,459,358.962799,438.582642,-24.179047,-19.077881,-9.355774,0.25527,0.125851,0.057665,0.001878,-0.000003,0,0,-0,-0.187084,2.236923,4.904553,0.055066,0.002911,4.334001,0.474888,0.024829,405,497,448.141785,447,712.487,Notspot
466,463.752472,2.49236,2.031111,1.047353,0.210869,0.104288,-0.318484,-0.049199,1.53448,-3.476118,12.506885,122.653427,2.761327,0.894486,64.205605,12.082564,2.706417,449,479,465.142853,465,77.14286,459.520905,-4.231567,1.376807,1.122069,0.148235,0.012661,0.001337,-0.001356,-0.001064,0.000687,-2.647112,9.177187,75.956535,1.592601,0.127397,45.631184,7.887235,0.708615,439,484,464.060608,464,155.621216,449.769714,-13.982758,-9.75119,0.752955,0.193403,0.154157,-0.000956,-0.000167,0.000002,0,0,-1.100516,5.668748,30.387857,0.507714,0.018168,21.312521,3.021297,0.105319,423,489,460.525299,463,350.445648,439.37854,-24.373932,-20.142365,-10.391174,0.26232,0.111348,0.057665,0.001901,-0.000004,0,0,-0,-0.208637,2.269772,5.047863,0.057709,0.002765,4.447004,0.489808,0.02301,405,497,450.161682,450,699.832947,Notspot
468,465.324493,2.895658,2.170385,1.267514,-0.067498,0.076004,0.36562,-0.84492,-9.326485,-3.798529,13.245873,129.013687,3.215035,0.942093,62.773376,11.870846,2.378984,449,483,467,468,101.333336,461.201599,-4.122894,1.432769,1.160154,0.118564,-0.006412,0.001516,-0.000153,-0.000634,-0.000336,-2.474359,9.11927,74.385948,1.567432,0.068926,44.727978,8.067983,0.576284,438,485,465.636353,466,181.988632,451.453613,-13.87088,-9.747986,0.775091,0.248534,0.137239,-0.000344,-0.000132,0.000001,-0,-0,-1.160864,5.61844,29.928726,0.53839,0.01444,21.250292,3.180451,0.096691,423,491,462.042816,464,354.291138,440.136993,-25.1875,-21.064606,-11.31662,0.268923,0.097052,0.057388,0.001934,-0.000005,0,0,0,-0.229259,2.301692,5.189759,0.060382,0.002661,4.561856,0.505068,0.021686,406,497,452.080139,455,679.562378,Notspot
430,433.795258,4.021408,1.617819,0.591524,-0.147888,0.128616,1.18362,-4.709727,-88.687569,2.995113,13.6226,144.803558,3.772369,0.47457,62.712345,8.854467,1.459138,421,446,432.142853,430,99.476189,435.194153,1.398895,1.386283,1.244191,0.106701,-0.095801,0.003862,0.00054,-0.001176,0.001006,0.035391,9.477083,78.800598,1.232771,0.038544,43.063938,4.684663,0.450559,414,463,433.666656,431,183.416672,434.548828,0.753571,-0.645325,0.501719,0.43962,0.123245,-0.003211,0.00001,0.000012,0,-0,-0.185344,5.27813,26.293512,0.226494,0.010954,18.537931,1.638648,0.086195,407,497,435.447479,431,411.209137,433.574249,-0.221008,-1.619904,-0.974579,0.225105,0.208137,0.055143,0.002356,0.000003,-0,-0,-0,-0.038175,1.90958,3.602581,0.044564,0.005562,3.362311,0.427176,0.047337,405,497,434.759613,425,629.499573,Notspot
443,441.010468,3.238045,2.328925,0.73629,-0.376213,-0.122382,-0.079136,6.461237,27.272848,-1.64541,13.975637,149.855759,6.109921,0.619094,64.806259,9.761546,1.829122,430,456,441.571442,443,93.619049,439.328491,-1.681976,1.495873,0.93548,0.350811,-0.090072,-0.004694,0.0023,-0.000352,-0.000262,-0.911204,9.786052,83.29892,1.57696,0.107239,44.74609,5.21412,0.566435,418,470,440.939392,439,184.996216,436.711212,-4.299255,-2.617279,0.542415,0.3587,0.138455,-0.002711,-0.000059,0.000012,0,-0,-0.32217,5.435457,27.802273,0.263131,0.013869,19.289501,1.822708,0.092358,409,497,439.420227,437,433.932098,434.44104,-6.569427,-4.887451,-2.270172,0.216165,0.212315,0.056744,0.002365,0.000002,-0,0,-0,-0.060594,1.957002,3.777572,0.045489,0.004759,3.490503,0.430847,0.040869,405,497,436.87149,428,662.908997,Notspot
449,446.651978,4.232966,1.237223,1.087335,-0.395648,-0.011237,-0.645592,-3.073024,44.071281,-4.083078,12.712379,138.026093,7.600934,0.838091,65.828026,10.248374,2.224853,438,463,448.428558,449,63.952381,443.057098,-3.594879,1.594319,0.563032,0.557507,-0.06074,-0.011441,0.003112,0.000762,-0.001436,-1.599844,9.800213,84.227699,1.711017,0.21867,45.859699,5.62955,0.675065,426,477,446.909088,448,147.39772,438.821289,-7.830688,-4.235809,0.577787,0.277548,0.150737,-0.001704,-0.000106,0.00001,0.000001,-0,-0.450976,5.552365,28.967882,0.298449,0.016482,19.9077,2.005495,0.097825,411,497,443.229584,440,426.052551,435.278687,-11.373291,-7.778412,-3.542603,0.22394,0.198892,0.057979,0.002388,0.000001,-0,0,-0,-0.083028,2.003556,3.953513,0.046715,0.004115,3.619144,0.436131,0.035436,405,497,438.985291,431,687.968933,Notspot
451,449.624176,3.158675,0.951578,0.820407,-0.123076,-0.010525,0.173592,-0.692759,-36.893631,-3.289846,11.872799,126.982109,5.866418,0.923769,66.17952,10.309636,2.540387,441,464,450.714294,450,45.904762,446.072357,-3.551819,1.43948,0.657452,0.293621,-0.019108,-0.012092,0.002083,0.001203,-0.00115,-1.80331,9.71148,83.589409,1.530247,0.29489,46.513439,5.942877,0.736602,429,477,450,450,120.0625,440.849243,-8.774933,-5.223114,0.608836,0.198986,0.156192,-0.000454,-0.000122,0.000007,0.000001,0,-0.566042,5.633479,29.808315,0.33227,0.017781,20.398092,2.184353,0.100796,413,497,446.416351,445,409.861145,436.084839,-13.539337,-9.987518,-4.764404,0.231405,0.184984,0.058854,0.002422,-0.000001,-0,0,-0,-0.105275,2.049287,4.130615,0.048186,0.003628,3.74908,0.442826,0.031086,405,497,441.066376,434,704.83429,Notspot
450,450.62326,1.594505,1.202407,0.783134,0.133205,-0.067625,-0.062277,1.14201,12.59579,-1.175233,11.970151,125.592529,2.810022,0.941388,66.197708,10.11219,2.658889,440,465,450.714294,450,53.904762,448.371979,-2.251282,1.208382,0.509756,0.13831,0.016704,-0.006861,-0.000149,0.000578,0.000024,-1.579828,9.666802,83.085869,1.26411,0.235463,46.815914,6.193358,0.722248,430,478,450.818176,449,125.215912,442.775208,-7.848053,-5.596771,0.637145,0.152778,0.124812,0.000787,-0.000112,0.000003,0,0,-0.665111,5.68461,30.361403,0.364911,0.017163,20.772047,2.35672,0.100123,417,497,449.027252,447,396.581299,436.858093,-13.765167,-11.513885,-5.917114,0.238516,0.170741,0.059373,0.002467,-0.000002,-0,0,-0,-0.127149,2.094284,4.309106,0.049859,0.003282,3.881153,0.450758,0.02777,405,497,443.117584,437,714.45105,Notspot
438,435.571625,3.476084,1.852427,0.881017,-0.335297,-0.03754,-0.152023,-0.8435,-0.967337,-2.504673,11.186399,107.814529,5.476687,0.549469,59.210178,7.987855,1.916161,427,449,437.142853,438,50.809525,434.413818,-1.157806,1.442626,1.320471,0.451923,-0.067768,-0.006893,0.003112,0.000108,-0.000518,-0.329768,8.729061,69.273247,1.210634,0.150274,41.792221,4.312038,0.579486,418,463,435.606049,436,122.621216,434.009369,-1.562256,-0.404449,0.514697,0.486197,0.130413,0.000777,0.000003,0.00001,0,-0,-0.101913,5.156963,25.179962,0.214756,0.012875,18.049349,1.623104,0.091446,409,497,434.346313,430,343.086639,433.859619,-1.712006,-0.554199,-0.14975,0.241835,0.208823,0.059477,0.002899,0.000002,-0,0,-0,-0.026464,1.812938,3.257143,0.04771,0.004887,3.109648,0.455,0.040251,405,497,434.199158,424,623.353088,Notspot
441,438.441742,2.78944,1.419888,0.894643,-0.199964,-0.158284,0.244068,1.613139,8.620643,-2.264194,10.716874,104.497375,4.436805,0.641233,60.757454,8.030626,2.196622,429,451,439.571442,439,41.285713,437.112701,-1.329041,1.241999,1.205093,0.542758,-0.030418,-0.010262,0.002987,0.00108,-0.001124,-0.505852,8.871248,71.755791,1.071641,0.213137,43.188522,4.566055,0.632886,420,464,438.454559,439,103.505684,435.886139,-2.555603,-1.226563,0.515639,0.446727,0.136503,0.002208,-0.000018,0.000007,0,-0,-0.205415,5.304734,26.574408,0.241047,0.01407,18.758026,1.767742,0.092278,411,497,437.073944,434,344.639038,434.58963,-3.852112,-2.523071,-1.296509,0.228891,0.215737,0.060564,0.002974,0.000001,-0,0,-0,-0.04741,1.86647,3.44527,0.047576,0.004209,3.247744,0.451231,0.034951,405,497,436.15979,426,651.791809,Notspot
418,417.706238,1.047173,0.280442,0.022182,-0.079759,-0.01235,0.112682,-1.62997,-2.753996,-0.788913,2.726951,7.859149,0.606278,0.052672,43.119656,2.297299,1.075281,416,421,418,418,2.333333,417.219025,-0.487213,0.525686,0.430084,0.042765,-0.029268,-0.003449,-0.000545,-0.000009,0.000051,0.052837,3.049178,11.215059,0.124469,0.013954,37.64632,1.647087,0.496832,414,423,417.84848,418,6.570076,422.136627,4.430389,4.917603,0.977653,0.306309,0.140662,0.018494,-0.000246,0.000013,0,-0,0.812006,4.756506,23.77956,0.09765,0.038053,26.949402,1.303798,0.246478,407,431,416.925781,416,28.531725,427.853363,10.147125,10.634338,5.716736,0.259473,0.108394,0.023194,0.001138,0,-0,0,0,-0.127884,2.871886,8.060616,0.064354,0.009668,6.888419,0.575441,0.043296,398,547,420.926239,415,422.600281,Notspot
421,420.347839,0.808929,0.220266,0.045108,-0.147915,0.006137,0.029987,0.763653,3.893589,-0.633771,2.949738,10.02091,0.48441,0.083042,68.612617,3.870012,1.747984,418,423,420.428558,421,2.619048,420.437286,0.089447,1.012744,0.346321,0.039485,-0.018448,-0.005113,0.000244,-0.000455,0.000426,0.626938,3.770334,19.021574,0.110399,0.049154,54.577988,2.802364,0.841698,416,426,420.484863,421,7.382576,427.139923,6.792084,6.702637,1.044593,0.389424,0.169134,0.023892,-0.000231,0.000008,0,-0,0.824304,5.681603,33.011307,0.159151,0.061706,32.38485,1.912826,0.362046,410,440,419.714844,419,35.114445,430.508881,10.161041,10.071594,3.368958,0.284927,0.110461,0.027925,0.001122,0.000002,-0,0,0,-0.202391,2.879524,8.084414,0.077161,0.011549,6.840535,0.663463,0.051802,398,575,427.230682,418,800.407227,Notspot
423,423.049835,0.437378,0.257994,0.082364,-0.197896,0.060898,-0.326768,-0.106457,2.906359,0.09702,3.208751,16.503242,0.646621,0.102737,103.095772,6.512132,2.753155,421,426,422.857147,423,3.142857,424.592224,1.542389,1.889125,0.309322,0.019494,0.034349,-0.006984,0.001675,-0.000773,0.000578,1.599297,5.119169,36.391823,0.155211,0.102131,74.831474,4.619161,1.362639,418,429,423.181824,423,8.153409,432.945435,9.895599,8.35321,1.028094,0.498387,0.188744,0.02915,-0.000174,-0.000001,0,-0,0.718451,6.580904,43.019806,0.260539,0.096699,37.074718,2.710399,0.513246,413,450,423.289063,422,58.339645,433.089325,10.03949,8.497101,0.14389,0.311871,0.1158,0.085395,0.001077,0.000003,-0,0,0,-0.281466,2.829612,7.798527,0.091599,0.013638,6.60166,0.754526,0.061305,400,586,434.808441,421,1287.601563,Notspot
426,426.17627,1.998901,0.317837,0.045193,-0.11986,0.00011,0.05221,-0.658851,-1.990492,2.361932,4.090934,40.475445,1.101881,0.165968,144.823792,10.525183,4.208869,423,427,425.285706,425,2.238095,430.427887,4.251617,2.994591,0.333993,0.121489,0.130836,-0.006574,0.003109,-0.000356,0.000056,2.782088,7.3751,70.369156,0.283713,0.195634,96.485207,7.245563,2.101725,421,435,425.969696,426,11.842803,439.423462,13.247192,8.995575,0.928437,0.642657,0.173684,0.033269,-0.00008,-0.000014,0,-0,0.459464,7.330294,51.936325,0.424982,0.145178,40.409214,3.687641,0.699401,414,476,428.8125,425,148.168625,435.523834,9.347565,5.095947,-3.899628,0.340681,0.142833,0.12187,0.001,0.000005,-0,-0,0,-0.361644,2.722661,7.224426,0.107759,0.015923,6.201904,0.841512,0.071548,402,594,441.140198,424,1643.266968,Notspot
427,431.313629,5.131029,0.858877,0.460679,0.174358,-0.022826,0.265646,1.292657,-11.139833,6.450584,7.284092,108.236877,1.430328,0.434891,189.754913,15.984858,6.173052,426,435,428.285706,427,10.904762,438.749237,7.435608,3.847495,0.467686,0.214596,0.248448,-0.001586,0.00302,0.000787,-0.000828,3.594405,10.480498,123.60025,0.641083,0.387885,116.855186,10.668909,3.065923,423,450,430.878784,429,40.234848,446.290161,14.976532,7.540924,0.839532,0.807441,0.072315,0.035211,0.000035,-0.000027,-0,0,0.040224,7.792739,57.408485,0.6879,0.207762,42.01733,4.777898,0.912343,415,514,437.34375,430,387.512756,437.739685,6.426056,-1.009552,-8.550476,0.371789,0.195023,0.127784,0.000893,0.000006,-0,-0,0,-0.439027,2.564477,6.425688,0.125867,0.018378,5.69825,0.911277,0.082017,404,594,446.676575,428,1897.749878,Notspot
511,510.209381,5.327088,2.294613,1.286233,0.09275,0.387789,0.021013,-3.79095,10.269745,-6.335467,23.488932,518.352112,17.051128,3.65205,300.698822,50.135208,13.555457,491,535,512.142883,511,192.809525,501.660156,-8.549225,3.708246,1.440378,0.158162,0.008949,0.001591,-0.001634,-0.00014,-0.00045,-4.990462,19.851419,351.3172,9.551219,1.321789,204.121323,32.386692,7.057817,462,550,511.181824,511,473.215912,482.08194,-28.127441,-19.578217,1.714786,0.67587,0.139746,-0.010576,-0.000147,0.000001,0,0,-2.530402,10.709432,106.039848,2.424,0.413036,70.261185,10.929477,2.673381,423,574,503.33075,504,1675.737793,447.25885,-62.950531,-54.401306,-34.82309,0.451803,0.285392,0.170197,-0.001848,-0.00001,0,0,0,-0.907392,2.864795,7.986786,0.187441,0.053785,6.948595,1.117593,0.371817,415,586,477.354034,462,2907.962158,Notspot
514,510.257782,4.770407,2.486173,1.17317,0.029974,0.100056,-0.162345,3.945073,-2.720549,-6.083411,21.56332,458.039093,16.41419,3.035578,295.401001,52.094334,10.361245,495,533,512,511,151.333328,502.203308,-8.054474,3.74859,1.135816,0.131327,-0.055941,0.000307,-0.000848,0.000723,0.000565,-4.753079,19.274811,336.342926,9.869287,0.813294,203.821564,33.654507,5.128393,470,548,511,511,386.6875,483.281586,-26.976196,-18.921722,1.75,0.57299,0.175161,-0.007373,-0.000166,0.000006,0,-0,-2.49815,10.742839,106.852547,2.506193,0.300151,71.348,11.330766,2.171464,424,572,503.774323,502,1521.06604,448.025543,-62.232239,-54.177765,-35.256042,0.461216,0.281152,0.185161,-0.001437,-0.000011,-0,0,0,-0.927529,2.858205,7.956646,0.194653,0.048572,6.969101,1.162757,0.339518,414,588,478.712372,464,2951.755859,Notspot
509,508.958801,4.478295,1.027599,0.928807,-0.334112,0.025506,-0.170427,-2.625127,-5.003362,-4.577087,20.1276,423.46344,16.786337,1.87883,292.467255,53.650818,7.682523,495,528,510.428558,510,118.952377,501.908783,-7.050018,3.812483,0.69394,0.084994,-0.127042,-0.000052,0.001021,0.001088,0.000734,-4.42143,18.938303,327.585632,10.15892,0.415529,203.826385,34.52795,3.457159,472,544,509.515137,510,317.007568,483.928253,-25.030548,-17.98053,1.773775,0.468379,0.194138,-0.005021,-0.000181,0.000009,0,-0,-2.436292,10.766161,107.430435,2.560111,0.203374,72.182808,11.627548,1.697572,425,571,503.540863,502,1451.968018,448.592499,-60.366302,-53.316284,-35.335754,0.468671,0.277156,0.194572,-0.001034,-0.000011,-0,0,0,-0.940399,2.853477,7.936025,0.200322,0.043202,6.989601,1.199674,0.305765,414,588,479.52832,464,2983.59375,Notspot
510,507.243683,5.113093,1.227355,0.041947,-0.726303,0.02275,-0.543453,-0.039854,2.821071,-3.927685,20.050699,425.884705,18.930296,1.450572,292.5802,54.817875,5.732867,492,525,508.571442,509,110.285713,501.054718,-6.188965,3.913321,0.348734,0.203466,-0.165669,0.000876,0.002595,0.000197,-0.000057,-4.058588,18.918259,326.763397,10.45906,0.182793,204.410675,35.046738,2.185835,469,543,507.666656,509,307.979156,484.118347,-23.125336,-16.936371,1.787745,0.373868,0.201293,-0.003261,-0.000189,0.00001,0.000001,-0,-2.362906,10.782826,107.830399,2.589095,0.131156,72.771378,11.825089,1.296479,425,576,502.677032,501,1482.86792,448.959961,-58.283722,-52.094757,-35.158386,0.474187,0.27511,0.196888,-0.000648,-0.000012,-0,0,0,-0.946185,2.851198,7.927622,0.204423,0.038122,7.010542,1.227853,0.27274,414,588,479.84726,465,2996.548584,Notspot
509,505.656525,6.485232,3.085067,0.602717,-0.704883,-0.049016,0.023996,-0.256046,5.067563,-4.002883,21.667767,466.987915,22.461063,1.694001,295.740448,55.509022,4.489165,486,522,507.142853,509,130.142853,499.879761,-5.776764,4.02127,0.542461,0.252865,-0.145292,0.001158,0.002284,-0.001091,-0.000611,-3.731674,19.191574,333.280426,10.672425,0.101686,205.671677,35.239861,1.340585,460,543,505.939392,509,387.246216,483.946198,-21.710327,-15.933563,1.793442,0.300471,0.199304,-0.001905,-0.00019,0.000008,0.000001,-0,-2.293216,10.795263,108.090103,2.596985,0.084344,73.11615,11.931393,0.992587,423,580,501.260712,500,1568.045044,449.132294,-56.524231,-50.747467,-34.813904,0.477816,0.275778,0.19162,-0.000285,-0.000012,-0,0,0,-0.945214,2.851163,7.93018,0.206974,0.033663,7.030268,1.247114,0.242146,414,588,479.786285,464,2987.943604,Notspot
509,504.271484,7.721883,3.724484,0.681019,-0.248841,-0.129978,0.583584,0.995961,-0.490884,-4.678419,24.444609,532.603821,25.222969,1.570573,301.354156,55.609371,3.821699,478,526,506.571442,509,228.952377,498.553009,-5.718475,4.075836,0.780744,0.158441,-0.071283,-0.000663,0.000427,-0.001455,-0.000293,-3.453533,19.643675,344.623383,10.61542,0.08214,207.545212,35.135284,0.87355,452,546,504.393951,509,543.308716,483.489044,-20.78244,-15.063965,1.792076,0.256614,0.189116,-0.000893,-0.00018,0.000003,0.000001,-0,-2.237806,10.804486,108.232697,2.587469,0.058965,73.219681,11.955035,0.79203,422,581,499.642029,498,1690.136963,449.117828,-55.153656,-49.435181,-34.371216,0.479639,0.278216,0.180049,0.00005,-0.000012,-0,0,-0,-0.937904,2.852564,7.939088,0.20803,0.029999,7.045424,1.257563,0.215041,414,588,479.453308,464,2976.244629,Notspot
508,502.776825,8.147719,3.10902,0.15465,0.210173,-0.165679,0.107788,4.225136,-11.934696,-5.193348,27.083206,598.176025,25.048626,1.075647,308.466614,55.101311,3.611631,469,527,504.857147,508,344.142853,497.170135,-5.606689,4.021349,0.866615,0.031126,0.019908,-0.002954,-0.001256,-0.00078,0.000234,-3.18586,20.126804,357.477661,10.150515,0.061379,209.836975,34.779179,0.713593,445,546,503,508,714.125,482.799194,-19.977631,-14.370941,1.784646,0.241379,0.175959,-0.000253,-0.000161,-0.000002,0,0,-2.201983,10.810297,108.260117,2.56381,0.049894,73.083069,11.903443,0.687971,422,581,498.066162,497,1801.257324,448.927795,-53.84903,-48.24234,-33.871399,0.479751,0.280941,0.164028,0.000353,-0.000012,-0,0,-0,-0.924721,2.854056,7.947143,0.207679,0.027144,7.051428,1.259572,0.191829,414,588,478.919586,463,2975.676514,Notspot
505,500.768677,7.65428,3.144268,0.064936,0.391321,0.047907,-0.069119,-1.571605,4.75873,-4.445076,28.652067,644.988708,21.895216,0.867769,316.054504,54.166183,3.770373,465,530,502.857147,505,423.809509,495.783142,-4.985535,3.848346,0.888968,0.050308,0.082235,-0.002532,-0.001911,0.000069,0.000442,-2.90907,20.531202,369.104797,9.328145,0.038083,212.26683,34.248318,0.801517,442,546,501.090912,505,809.710205,481.899902,-18.868774,-13.88324,1.771919,0.24883,0.164224,0.000006,-0.000135,-0.000005,-0,0,-2.184974,10.810813,108.143921,2.528754,0.053583,72.701805,11.781797,0.665971,421,581,496.560303,497,1895.137939,448.576477,-52.1922,-47.206665,-33.323425,0.478271,0.282951,0.144934,0.000623,-0.000011,-0,0,-0,-0.906157,2.853963,7.945457,0.206032,0.024986,7.042986,1.25374,0.172382,414,593,478.143555,462,2986.947021,Notspot
497,498.593018,6.878889,3.283963,0.716917,0.433991,0.303916,-0.403593,-5.823425,4.68513,-2.878008,29.291346,670.366028,17.794088,0.948711,323.280579,53.170166,4.259872,461,527,499.428558,500,410.285706,494.421295,-4.171722,3.613498,0.903124,0.028262,0.085501,0.001461,-0.001855,0.000378,0.000594,-2.682113,20.820667,378.172363,8.421683,0.030833,214.51503,33.641766,1.097679,437,544,499.212128,501,847.859863,480.785461,-17.807556,-13.635834,1.754424,0.278816,0.147469,0.00004,-0.000107,-0.000005,-0,0,-2.180709,10.80215,107.820511,2.484361,0.068447,72.061874,11.592558,0.707426,418,577,495.237366,497,1943.728638,448.080994,-50.512024,-46.340302,-32.704468,0.475337,0.28377,0.123623,0.000856,-0.00001,-0,0,-0,-0.882729,2.850484,7.924438,0.203224,0.023342,7.014613,1.240859,0.156235,412,594,476.981659,460,3002.388428,Notspot
500,497.207031,6.513179,2.406301,0.423728,0.260598,0.012109,-0.666357,1.671707,7.177988,-3.68315,29.59104,681.960327,15.17152,0.788515,329.623016,52.515865,5.071895,462,529,498.714294,500,397.238098,493.067444,-4.139587,3.417111,0.914049,0.112208,0.029834,0.005697,-0.001123,0.000102,0.000617,-2.61527,21.01305,384.657715,7.796489,0.071005,216.253342,33.048328,1.564866,434,540,497.484863,500,865.445068,479.43042,-17.776611,-13.637024,1.732478,0.325461,0.120641,0.000235,-0.000083,-0.000001,-0.000001,0,-2.17858,10.779033,107.192307,2.43158,0.09308,71.137779,11.33552,0.790907,418,574,493.992218,497,1974.414063,447.460815,-49.746216,-45.606628,-31.969604,0.471108,0.283235,0.100635,0.001052,-0.000009,-0,0,-0,-0.854977,2.841839,7.874699,0.199405,0.022017,6.96117,1.221876,0.142808,410,594,475.437134,457,3012.678223,Notspot
501,496.497437,6.725981,1.486304,0.098999,-0.344267,-0.167861,0.414676,3.380275,-4.338841,-5.140678,29.716942,688.572998,15.541532,0.616985,334.838806,52.423687,6.136269,458,529,498.571442,500,440.619049,491.60434,-4.893097,3.338701,0.949362,0.380548,-0.055282,0.004755,0.000594,-0.000107,0.000021,-2.769887,21.147076,389.225128,7.696929,0.218172,217.147537,32.501266,2.143973,434,540,496.878784,500,859.797363,477.791504,-18.705933,-13.812836,1.70561,0.377815,0.081507,0.001172,-0.000067,0.000005,-0.000001,0,-2.164932,10.733877,106.131645,2.369567,0.124042,69.89286,11.008427,0.892899,419,572,492.424133,495,1997.393677,446.73642,-49.761017,-44.86792,-31.055084,0.465756,0.281364,0.076353,0.001209,-0.000008,-0,0,-0,-0.823473,2.826361,7.787945,0.194742,0.020848,6.878423,1.197851,0.131606,410,594,473.626007,454,3020.627441,Notspot
